id,movie_id,imdb_id,movie_name,genre,vectors
5322,7346,265208,"Girl Next Door, The (2004)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5323,7347,363988,Secret Window (2004),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5324,7348,360009,Spartan (2004),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5325,7352,329767,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5326,7354,107473,Mad Dog and Glory (1993),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5327,7357,50839,Peyton Place (1957),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5328,7360,363547,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
5329,7361,338013,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5330,7362,364045,Taking Lives (2004),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5331,7364,332658,Intermission (2003),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5332,7365,351461,Noi the Albino (Nói albinói) (2003),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5333,7366,300051,Jersey Girl (2004),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5334,7367,335245,"Ladykillers, The (2004)",Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
5335,7369,331632,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0
5336,7371,276919,Dogville (2003),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5337,7373,167190,Hellboy (2004),Action|Adventure|Fantasy|Horror,0|0|0|0|1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
5338,7374,299172,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|1|0|1
5339,7375,337697,"Prince & Me, The (2004)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5340,7376,351977,Walking Tall (2004),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
5341,7377,301976,"United States of Leland, The (2003)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5342,7379,318974,The Alamo (2004),Drama|War|Western,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1
5343,7380,327679,Ella Enchanted (2004),Comedy|Fantasy|Romance,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5344,7381,327247,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
5345,7382,326977,Im Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5346,7383,323939,Shade (2003),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5347,7385,315110,Twentynine Palms (2003),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5348,7386,49833,"Ten Commandments, The (1956)",Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
5349,7387,77402,Dawn of the Dead (1978),Action|Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
5350,7388,69824,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5351,7389,60782,One Million Years B.C. (1966),Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
5352,7391,74923,"Mother, Jugs & Speed (1976)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5353,7392,62708,Bandolero! (1968),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
5354,7394,59797,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
5355,7395,42327,Cheaper by the Dozen (1950),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5356,7396,70644,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5357,7399,66130,Ned Kelly (1970),Action|Crime|Western,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1
5358,7408,44762,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
5359,7410,86058,"Osterman Weekend, The (1983)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5360,7414,79219,Going in Style (1979),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5361,7415,76301,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5362,7416,73766,"Sunshine Boys, The (1975)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5363,7419,88680,After Hours (1985),Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
5364,7437,345074,Connie and Carla (2004),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5365,7438,378194,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
5366,7439,330793,"Punisher, The (2004)",Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
5367,7440,380615,Paper Clips (2004),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
5368,7442,289635,Young Adam (2003),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5369,7444,337563,13 Going on 30 (2004),Comedy|Fantasy|Romance,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5370,7445,328107,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
5371,7448,326856,Envy (2004),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5372,7449,335121,Godsend (2004),Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5373,7450,323033,Laws of Attraction (2004),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5374,7451,377092,Mean Girls (2004),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5375,7453,363282,New York Minute (2004),Action|Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
5376,7454,338526,Van Helsing (2004),Action|Adventure|Fantasy|Horror,0|0|0|0|1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
5377,7458,332452,Troy (2004),Action|Adventure|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0
5378,7460,379217,Coffee and Cigarettes (2003),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5379,7474,65488,"Boys in the Band, The (1970)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5380,7475,330802,Raid (2003),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
5381,7478,94089,Swimming to Cambodia (1987),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5382,7479,36515,Watch on the Rhine (1943),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5383,7480,86510,Under Fire (1983),Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
5384,7481,89092,Enemy Mine (1985),Adventure|Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
5385,7482,70034,Enter the Dragon (1973),Action|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
5386,7484,65780,Gimme Shelter (1970),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
5387,7487,99762,Henry & June (1990),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5388,7489,100557,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5389,7492,77914,Martin (1977),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5390,7493,51077,"Three Faces of Eve, The (1957)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5391,7502,185906,Band of Brothers (2001),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
5392,7505,108906,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5393,7521,188055,Mercy (2000),Crime|Mystery|Thriller,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
5394,7541,214388,100 Girls (2000),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5395,7560,58083,Fail-Safe (1964),Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
5396,7561,98061,Paperhouse (1988),Fantasy|Horror|Thriller,0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
5397,7562,118996,Dobermann (1997),Action|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
5398,7563,251052,"Discovery of Heaven, The (2001)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5399,7564,58279,Kwaidan (Kaidan) (1964),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5400,7566,88650,28 Up (1985),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
5401,7569,62512,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
5402,7570,86034,Octopussy (1983),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
5403,7571,45564,"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5404,7573,86006,Never Say Never Again (1983),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
5405,7577,73822,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0
5406,7578,31647,Midnight (1939),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5407,7579,32943,Pride and Prejudice (1940),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5408,7580,49474,"Man in the Gray Flannel Suit, The (1956)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5409,7583,34890,In This Our Life (1942),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5410,7584,35567,Woman of the Year (1942),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5411,7585,48673,Summertime (1955),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5412,7587,62229,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5413,7613,103251,White Palace (1990),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5414,7614,48445,Oklahoma! (1955),Musical|Romance|Western,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1
5415,7615,89015,Desert Hearts (1985),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5416,7616,86984,Body Double (1984),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5417,7617,73636,Rooster Cogburn (1975),Comedy|Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1
5418,7618,103939,Chaplin (1992),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5419,7624,105327,School Ties (1992),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5420,7626,103016,Switch (1991),Comedy|Crime|Fantasy,0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0
5421,7636,105217,Raising Cain (1992),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5422,7637,116650,Irma Vep (1996),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5423,7647,105017,Noises Off... (1992),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5424,7649,120711,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
5425,7650,63285,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5426,7657,275773,Versus (2000),Action|Comedy|Fantasy|Horror,0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0
5427,7669,112130,Pride and Prejudice (1995),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5428,7697,50861,"Prince and the Showgirl, The (1957)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5429,7698,78966,"China Syndrome, The (1979)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5430,7700,46268,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|1|0
5431,7701,100050,Look Whos Talking Too (1990),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5432,7702,37536,"Bells of St. Marys, The (1945)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5433,7704,90927,"Delta Force, The (1986)",Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
5434,7705,45012,Pat and Mike (1952),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5435,7706,20640,Animal Crackers (1930),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
5436,7707,102011,"He Said, She Said (1991)",Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5437,7708,61391,Bedazzled (1967),Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5438,7713,34587,Cat People (1942),Drama|Horror|Romance|Thriller,0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5439,7714,61439,Camelot (1967),Drama|Musical|Romance,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
5440,7716,87635,"Lonely Guy, The (1984)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5441,7719,56943,"Comedy of Terrors, The (1964)",Comedy|Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5442,7720,73012,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
5443,7725,110725,On Deadly Ground (1994),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
5444,7727,87951,Protocol (1984),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5445,7728,38854,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5446,7730,107529,Matinee (1993),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5447,7743,89114,Explorers (1985),Adventure|Children|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
5448,7745,107617,"Scent of Green Papaya, The (Mùi du du xhan - Lodeur de la papaye verte) (1993)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5449,7748,59592,Pierrot le fou (1965),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5450,7749,62480,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5451,7751,33105,Strange Cargo (1940),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5452,7756,29850,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
5453,7757,57197,Jason and the Argonauts (1963),Action|Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
5454,7762,80297,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5455,7766,50613,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|1|0
5456,7770,100813,Treasure Island (1990),Adventure,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
5457,7771,57831,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
5458,7772,39066,Undercurrent (1946),Film-Noir|Thriller,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5459,7773,288439,"Bang, Bang, Youre Dead (2002)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5460,7781,96321,Twister (1990),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5461,7782,108171,Sniper (1993),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
5462,7785,259072,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5463,7786,187859,Genghis Blues (1999),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
5464,7791,99850,Internal Affairs (1990),Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
5465,7792,71970,"Parallax View, The (1974)",Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5466,7802,80120,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0
5467,7809,162625,Ambush (Rukajärven tie) (1999),Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
5468,7810,146455,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
5469,7811,146247,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5470,7812,121804,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5471,7815,92117,True Stories (1986),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
5472,7817,70948,Zardoz (1974),Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
5473,7818,54279,School For Scoundrels (1960),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5474,7820,53976,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5475,7822,46085,Mogambo (1953),Adventure|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
5476,7826,39808,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
5477,7827,284978,Cypher (2002),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5478,7828,49652,"Rack, The (1956)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
5479,7831,31047,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5480,7832,37365,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
5481,7833,34172,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
5482,7834,27260,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
5483,7835,39853,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,1|1|0|0|0|0|1|1|0|1|0|0|0|0|0|1|0|0|0|0
5484,7836,66580,Woodstock (1970),Documentary|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
5485,7837,94596,36 fillette (1988),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5486,7839,33852,Love Crazy (1941),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5487,7840,31398,Gunga Din (1939),Adventure|Comedy|War,0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0
5488,7841,287839,Children of Dune (2003),Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
5489,7842,142032,Dune (2000),Drama|Fantasy|Sci-Fi,0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
5490,7844,106936,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5491,7845,114720,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5492,7846,259685,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5493,7879,300274,Notorious C.H.O. (2002),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5494,7881,23694,White Zombie (1932),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5495,7883,36027,I Walked with a Zombie (1943),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5496,7887,68364,"Cheerleaders, The (1973)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5497,7888,61791,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
5498,7889,70518,Pat Garrett and Billy the Kid (1973),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
5499,7890,51849,The Left Handed Gun (1958),Crime|Drama|Western,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1
5500,7894,67140,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",Action|Adventure|War|Western,0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1
5501,7895,71249,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5502,7896,56412,Ride the High Country (1962),Adventure|Drama|Western,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1
5503,7897,65446,"Ballad of Cable Hogue, The (1970)",Comedy|Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1
5504,7898,68786,Junior Bonner (1972),Comedy|Drama|Western,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1
5505,7899,72913,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
5506,7901,57128,"Haunted Palace, The (1963)",Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5507,7916,52847,Gidget (1959),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5508,7917,63808,Wild in the Streets (1968),Drama|Horror|Sci-Fi,0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5509,7918,102116,"Indian Runner, The (1991)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5510,7919,40979,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5511,7920,75936,Desperate Living (1977),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
5512,7924,41699,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0
